filepath,category,native_defect_label,coarse_label,split
data/defect_images/raw/cable/train/good/029-14.png,cable,good,good,train
data/defect_images/raw/screw/train/good/264-4.png,screw,good,good,train
data/defect_images/raw/cable/train/good/151-10.png,cable,good,good,train
data/defect_images/raw/screw/test/scratch_head/007-87.png,screw,scratch_head,scratch,train
data/defect_images/raw/cable/train/good/203-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/208-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/044-14.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/color/012-14.png,metal_nut,color,contamination,train
data/defect_images/raw/metal_nut/test/color/016-14.png,metal_nut,color,contamination,train
data/defect_images/raw/screw/test/scratch_neck/020-37.png,screw,scratch_neck,scratch,train
data/defect_images/raw/metal_nut/train/good/077-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/019.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/205-12.png,screw,good,good,train
data/defect_images/raw/transistor/test/misplaced/006-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/screw/train/good/213-11.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/084.png,transistor,good,good,train
data/defect_images/raw/screw/test/scratch_neck/018-46.png,screw,scratch_neck,scratch,train
data/defect_images/raw/transistor/train/good/023.png,transistor,good,good,train
data/defect_images/raw/cable/test/missing_cable/008-69.png,cable,missing_cable,other_defect,train
data/defect_images/raw/cable/test/combined/001-73.png,cable,combined,other_defect,train
data/defect_images/raw/transistor/train/good/163.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/050-14.png,screw,good,good,train
data/defect_images/raw/cable/train/good/173-10.png,cable,good,good,train
data/defect_images/raw/cable/test/good/034-13.png,cable,good,good,train
data/defect_images/raw/screw/test/thread_side/009-86.png,screw,thread_side,structural_damage,train
data/defect_images/raw/screw/test/thread_top/011-70.png,screw,thread_top,structural_damage,train
data/defect_images/raw/screw/test/thread_top/005-83.png,screw,thread_top,structural_damage,train
data/defect_images/raw/metal_nut/test/good/014-17.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cable_swap/009-66.png,cable,cable_swap,other_defect,train
data/defect_images/raw/metal_nut/train/good/094-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/168-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/130.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/052-14.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/119-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/good/024-25.png,screw,good,good,train
data/defect_images/raw/screw/train/good/126-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/color/003-22.png,metal_nut,color,contamination,train
data/defect_images/raw/screw/test/thread_top/000-83.png,screw,thread_top,structural_damage,train
data/defect_images/raw/metal_nut/train/good/219-2.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/309-2.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/158-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/162-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/165.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/171-12.png,screw,good,good,train
data/defect_images/raw/cable/test/missing_wire/004-66.png,cable,missing_wire,other_defect,train
data/defect_images/raw/transistor/test/good/048-2.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/284-2.png,screw,good,good,train
data/defect_images/raw/screw/train/good/065-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/030.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/231-7.png,screw,good,good,train
data/defect_images/raw/cable/train/good/043-11.png,cable,good,good,train
data/defect_images/raw/screw/test/scratch_head/009-85.png,screw,scratch_head,scratch,train
data/defect_images/raw/cable/train/good/050-11.png,cable,good,good,train
data/defect_images/raw/cable/train/good/159-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/078-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/color/013-14.png,metal_nut,color,contamination,train
data/defect_images/raw/screw/test/scratch_head/008-86.png,screw,scratch_head,scratch,train
data/defect_images/raw/transistor/train/good/034.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/154-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/283-2.png,screw,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/005-74.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/metal_nut/train/good/174-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/182-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/191-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/149-12.png,screw,good,good,train
data/defect_images/raw/screw/test/scratch_head/010-76.png,screw,scratch_head,scratch,train
data/defect_images/raw/metal_nut/test/bent/018-18.png,metal_nut,bent,deformation,train
data/defect_images/raw/screw/train/good/187-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/scratch/022-10.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/test/good/029-15.png,cable,good,good,train
data/defect_images/raw/cable/train/good/110-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/151-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/210-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/good/012-2.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/144.png,transistor,good,good,train
data/defect_images/raw/screw/test/good/011-73.png,screw,good,good,train
data/defect_images/raw/screw/train/good/066-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/196-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/035.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/167.png,transistor,good,good,train
data/defect_images/raw/cable/test/cut_outer_insulation/003-67.png,cable,cut_outer_insulation,structural_damage,train
data/defect_images/raw/cable/train/good/125-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/112.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/024-19.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/021-9.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/216-9.png,cable,good,good,train
data/defect_images/raw/screw/train/good/299-2.png,screw,good,good,train
data/defect_images/raw/screw/train/good/238-7.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/149-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/123-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/017-50.png,screw,good,good,train
data/defect_images/raw/cable/train/good/135-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/117-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/bent_wire/008-71.png,cable,bent_wire,deformation,train
data/defect_images/raw/screw/train/good/278-3.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/scratch/005-24.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/train/good/025-17.png,cable,good,good,train
data/defect_images/raw/cable/train/good/184-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/134-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/good/034-16.png,screw,good,good,train
data/defect_images/raw/screw/train/good/087-12.png,screw,good,good,train
data/defect_images/raw/screw/test/scratch_neck/022-31.png,screw,scratch_neck,scratch,train
data/defect_images/raw/screw/train/good/057-14.png,screw,good,good,train
data/defect_images/raw/screw/test/thread_side/016-66.png,screw,thread_side,structural_damage,train
data/defect_images/raw/screw/train/good/258-4.png,screw,good,good,train
data/defect_images/raw/cable/test/good/022-26.png,cable,good,good,train
data/defect_images/raw/cable/test/good/010-59.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/good/012-17.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/scratch/007-24.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/train/good/189-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/022-29.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/019-2.png,transistor,good,good,train
data/defect_images/raw/screw/test/thread_top/021-33.png,screw,thread_top,structural_damage,train
data/defect_images/raw/cable/train/good/190-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/153-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/210.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/292-2.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/009-6.png,transistor,good,good,train
data/defect_images/raw/screw/test/thread_side/017-56.png,screw,thread_side,structural_damage,train
data/defect_images/raw/screw/train/good/217-11.png,screw,good,good,train
data/defect_images/raw/cable/train/good/051-11.png,cable,good,good,train
data/defect_images/raw/screw/train/good/049-14.png,screw,good,good,train
data/defect_images/raw/screw/train/good/147-12.png,screw,good,good,train
data/defect_images/raw/transistor/test/bent_lead/005-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/transistor/train/good/032.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/002-6.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/038-12.png,cable,good,good,train
data/defect_images/raw/cable/train/good/026-15.png,cable,good,good,train
data/defect_images/raw/cable/train/good/200-10.png,cable,good,good,train
data/defect_images/raw/screw/test/manipulated_front/017-53.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/transistor/test/bent_lead/000-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/transistor/train/good/048.png,transistor,good,good,train
data/defect_images/raw/cable/test/missing_cable/002-70.png,cable,missing_cable,other_defect,train
data/defect_images/raw/screw/train/good/008-81.png,screw,good,good,train
data/defect_images/raw/screw/train/good/029-18.png,screw,good,good,train
data/defect_images/raw/cable/test/missing_cable/003-70.png,cable,missing_cable,other_defect,train
data/defect_images/raw/screw/train/good/282-2.png,screw,good,good,train
data/defect_images/raw/screw/test/scratch_head/006-87.png,screw,scratch_head,scratch,train
data/defect_images/raw/metal_nut/train/good/089-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/110-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/170-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/000-65.png,cable,good,good,train
data/defect_images/raw/screw/train/good/142-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/052-11.png,cable,good,good,train
data/defect_images/raw/screw/train/good/185-12.png,screw,good,good,train
data/defect_images/raw/cable/test/combined/000-73.png,cable,combined,other_defect,train
data/defect_images/raw/transistor/train/good/149.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/129-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/095.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/157-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/005.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/030-18.png,screw,good,good,train
data/defect_images/raw/cable/test/combined/003-73.png,cable,combined,other_defect,train
data/defect_images/raw/transistor/train/good/043.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/156-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/bent/009-25.png,metal_nut,bent,deformation,train
data/defect_images/raw/cable/train/good/019-32.png,cable,good,good,train
data/defect_images/raw/cable/train/good/215-9.png,cable,good,good,train
data/defect_images/raw/screw/train/good/121-12.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/008-6.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/192-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/073-10.png,cable,good,good,train
data/defect_images/raw/transistor/test/good/036-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/misplaced/004-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/cable/test/missing_cable/010-60.png,cable,missing_cable,other_defect,train
data/defect_images/raw/transistor/train/good/190.png,transistor,good,good,train
data/defect_images/raw/metal_nut/test/scratch/011-16.png,metal_nut,scratch,scratch,train
data/defect_images/raw/metal_nut/train/good/019-12.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/good/034-2.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/178-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/116-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/175-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/108-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/good/035-16.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/054-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/bent/017-18.png,metal_nut,bent,deformation,train
data/defect_images/raw/transistor/train/good/139.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/242-6.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/023-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/143-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_top/010-72.png,screw,thread_top,structural_damage,train
data/defect_images/raw/screw/test/thread_side/006-88.png,screw,thread_side,structural_damage,train
data/defect_images/raw/transistor/train/good/162.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/222-9.png,screw,good,good,train
data/defect_images/raw/screw/test/good/002-86.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/028.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/092.png,transistor,good,good,train
data/defect_images/raw/transistor/test/misplaced/005-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/cable/test/good/052-12.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/109-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/015-64.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/011-13.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/flip/016-15.png,metal_nut,flip,deformation,train
data/defect_images/raw/screw/train/good/221-9.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/flip/009-22.png,metal_nut,flip,deformation,train
data/defect_images/raw/metal_nut/test/scratch/010-17.png,metal_nut,scratch,scratch,train
data/defect_images/raw/screw/train/good/024-23.png,screw,good,good,train
data/defect_images/raw/screw/train/good/105-12.png,screw,good,good,train
data/defect_images/raw/cable/test/missing_wire/009-64.png,cable,missing_wire,other_defect,train
data/defect_images/raw/transistor/train/good/085.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/206-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/059-13.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/034-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/045.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/043-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/110-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/202-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/026-19.png,screw,good,good,train
data/defect_images/raw/screw/train/good/095-12.png,screw,good,good,train
data/defect_images/raw/cable/test/good/049-12.png,cable,good,good,train
data/defect_images/raw/cable/train/good/048-11.png,cable,good,good,train
data/defect_images/raw/cable/test/bent_wire/012-58.png,cable,bent_wire,deformation,train
data/defect_images/raw/cable/train/good/193-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/035-15.png,screw,good,good,train
data/defect_images/raw/screw/train/good/038-15.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/010-14.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/254-4.png,screw,good,good,train
data/defect_images/raw/cable/train/good/124-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/scratch/019-15.png,metal_nut,scratch,scratch,train
data/defect_images/raw/screw/train/good/112-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/187-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/071-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/073-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/106-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/020.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/210-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/028-14.png,cable,good,good,train
data/defect_images/raw/cable/train/good/212-10.png,cable,good,good,train
data/defect_images/raw/cable/test/missing_cable/000-70.png,cable,missing_cable,other_defect,train
data/defect_images/raw/screw/test/thread_side/003-88.png,screw,thread_side,structural_damage,train
data/defect_images/raw/screw/train/good/194-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/128-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/064.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/039-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/142.png,transistor,good,good,train
data/defect_images/raw/cable/test/missing_wire/008-65.png,cable,missing_wire,other_defect,train
data/defect_images/raw/cable/test/cut_inner_insulation/000-74.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/cable/train/good/134-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/177-10.png,cable,good,good,train
data/defect_images/raw/cable/test/good/027-16.png,cable,good,good,train
data/defect_images/raw/screw/train/good/159-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/198-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/scratch/013-16.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/train/good/090-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/048-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/199.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/007-21.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/scratch/020-14.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/train/good/035-12.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/105-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/color/021-10.png,metal_nut,color,contamination,train
data/defect_images/raw/transistor/test/good/022-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/001-21.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/damaged_case/000-2.png,transistor,damaged_case,structural_damage,train
data/defect_images/raw/cable/train/good/217-9.png,cable,good,good,train
data/defect_images/raw/transistor/test/cut_lead/009-5.png,transistor,cut_lead,structural_damage,train
data/defect_images/raw/transistor/train/good/127.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/117-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/033.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/079-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/125-12.png,screw,good,good,train
data/defect_images/raw/cable/test/cut_outer_insulation/004-67.png,cable,cut_outer_insulation,structural_damage,train
data/defect_images/raw/transistor/train/good/153.png,transistor,good,good,train
data/defect_images/raw/metal_nut/test/color/020-12.png,metal_nut,color,contamination,train
data/defect_images/raw/cable/train/good/032-13.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/051-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/good/054-12.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/208.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/107-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/002.png,transistor,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/012-59.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/metal_nut/train/good/092-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/069-12.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/047-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/021-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/017-13.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/poke_insulation/004-71.png,cable,poke_insulation,structural_damage,train
data/defect_images/raw/screw/test/thread_side/019-42.png,screw,thread_side,structural_damage,train
data/defect_images/raw/screw/train/good/157-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/002-21.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/209-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/304-2.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/029-5.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_side/001-88.png,screw,thread_side,structural_damage,train
data/defect_images/raw/transistor/train/good/185.png,transistor,good,good,train
data/defect_images/raw/screw/test/thread_side/014-71.png,screw,thread_side,structural_damage,train
data/defect_images/raw/metal_nut/train/good/071-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cable_swap/003-68.png,cable,cable_swap,other_defect,train
data/defect_images/raw/metal_nut/test/flip/011-15.png,metal_nut,flip,deformation,train
data/defect_images/raw/transistor/train/good/066.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/070-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/126-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/bent_wire/011-60.png,cable,bent_wire,deformation,train
data/defect_images/raw/cable/test/missing_wire/005-66.png,cable,missing_wire,other_defect,train
data/defect_images/raw/transistor/test/misplaced/008-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/screw/test/manipulated_front/015-67.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/metal_nut/test/flip/001-23.png,metal_nut,flip,deformation,train
data/defect_images/raw/transistor/train/good/155.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/182.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/065.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/045-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/combined/004-73.png,cable,combined,other_defect,train
data/defect_images/raw/metal_nut/train/good/085-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cable_swap/006-68.png,cable,cable_swap,other_defect,train
data/defect_images/raw/transistor/train/good/018.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/204.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/208-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/064-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/good/023-21.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/color/008-21.png,metal_nut,color,contamination,train
data/defect_images/raw/screw/train/good/146-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/bent/004-26.png,metal_nut,bent,deformation,train
data/defect_images/raw/metal_nut/train/good/217-3.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/056-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/177.png,transistor,good,good,train
data/defect_images/raw/screw/test/scratch_head/015-69.png,screw,scratch_head,scratch,train
data/defect_images/raw/cable/test/good/000-69.png,cable,good,good,train
data/defect_images/raw/cable/train/good/115-10.png,cable,good,good,train
data/defect_images/raw/screw/test/thread_side/011-75.png,screw,thread_side,structural_damage,train
data/defect_images/raw/metal_nut/test/flip/018-15.png,metal_nut,flip,deformation,train
data/defect_images/raw/transistor/train/good/202.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/002-65.png,cable,good,good,train
data/defect_images/raw/cable/test/good/024-20.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/000-21.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/good/015-17.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/122-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_side/007-88.png,screw,thread_side,structural_damage,train
data/defect_images/raw/metal_nut/train/good/183-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/180-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/030-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/good/008-24.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_side/020-41.png,screw,thread_side,structural_damage,train
data/defect_images/raw/metal_nut/test/color/017-14.png,metal_nut,color,contamination,train
data/defect_images/raw/screw/train/good/039-15.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/022-8.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/combined/002-73.png,cable,combined,other_defect,train
data/defect_images/raw/cable/test/bent_wire/003-72.png,cable,bent_wire,deformation,train
data/defect_images/raw/cable/test/good/020-32.png,cable,good,good,train
data/defect_images/raw/cable/test/combined/005-73.png,cable,combined,other_defect,train
data/defect_images/raw/screw/train/good/314-2.png,screw,good,good,train
data/defect_images/raw/screw/train/good/220-9.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/084-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/flip/003-23.png,metal_nut,flip,deformation,test
data/defect_images/raw/screw/test/scratch_neck/005-84.png,screw,scratch_neck,scratch,test
data/defect_images/raw/screw/train/good/301-2.png,screw,good,good,test
data/defect_images/raw/transistor/train/good/169.png,transistor,good,good,test
data/defect_images/raw/metal_nut/train/good/155-4.png,metal_nut,good,good,test
data/defect_images/raw/metal_nut/train/good/103-4.png,metal_nut,good,good,test
data/defect_images/raw/metal_nut/train/good/216-3.png,metal_nut,good,good,test
data/defect_images/raw/screw/train/good/315-2.png,screw,good,good,test
data/defect_images/raw/transistor/train/good/003.png,transistor,good,good,test
data/defect_images/raw/cable/train/good/104-10.png,cable,good,good,test
data/defect_images/raw/screw/train/good/288-2.png,screw,good,good,test
data/defect_images/raw/screw/train/good/047-14.png,screw,good,good,test
data/defect_images/raw/transistor/train/good/069.png,transistor,good,good,test
data/defect_images/raw/transistor/test/good/010-2.png,transistor,good,good,test
data/defect_images/raw/screw/test/thread_top/001-83.png,screw,thread_top,structural_damage,test
data/defect_images/raw/cable/train/good/076-10.png,cable,good,good,test
data/defect_images/raw/metal_nut/train/good/148-4.png,metal_nut,good,good,test
data/defect_images/raw/screw/train/good/133-12.png,screw,good,good,test
data/defect_images/raw/cable/test/missing_wire/000-66.png,cable,missing_wire,other_defect,test
data/defect_images/raw/cable/test/cut_outer_insulation/006-67.png,cable,cut_outer_insulation,structural_damage,test
data/defect_images/raw/screw/train/good/239-7.png,screw,good,good,test
data/defect_images/raw/screw/train/good/227-8.png,screw,good,good,test
data/defect_images/raw/metal_nut/train/good/133-4.png,metal_nut,good,good,test
data/defect_images/raw/cable/test/good/026-16.png,cable,good,good,test
data/defect_images/raw/metal_nut/test/flip/019-14.png,metal_nut,flip,deformation,test
data/defect_images/raw/cable/test/good/048-12.png,cable,good,good,test
data/defect_images/raw/transistor/train/good/158.png,transistor,good,good,test
data/defect_images/raw/screw/test/manipulated_front/023-26.png,screw,manipulated_front,other_defect,test
data/defect_images/raw/screw/train/good/306-2.png,screw,good,good,test
data/defect_images/raw/screw/train/good/219-10.png,screw,good,good,test
data/defect_images/raw/metal_nut/train/good/176-4.png,metal_nut,good,good,test
data/defect_images/raw/transistor/train/good/090.png,transistor,good,good,test
data/defect_images/raw/cable/train/good/171-10.png,cable,good,good,test
data/defect_images/raw/metal_nut/train/good/049-5.png,metal_nut,good,good,test
data/defect_images/raw/cable/train/good/084-10.png,cable,good,good,test
data/defect_images/raw/transistor/train/good/031.png,transistor,good,good,test
data/defect_images/raw/cable/test/cable_swap/000-68.png,cable,cable_swap,other_defect,test
data/defect_images/raw/cable/test/good/001-69.png,cable,good,good,test
data/defect_images/raw/metal_nut/train/good/172-4.png,metal_nut,good,good,test
data/defect_images/raw/screw/train/good/140-12.png,screw,good,good,test
data/defect_images/raw/screw/train/good/160-12.png,screw,good,good,test
data/defect_images/raw/transistor/train/good/015.png,transistor,good,good,test
data/defect_images/raw/screw/train/good/184-12.png,screw,good,good,test
data/defect_images/raw/screw/test/scratch_neck/006-84.png,screw,scratch_neck,scratch,test
data/defect_images/raw/screw/train/good/179-12.png,screw,good,good,test
data/defect_images/raw/cable/train/good/136-10.png,cable,good,good,test
data/defect_images/raw/cable/train/good/122-10.png,cable,good,good,test
data/defect_images/raw/screw/train/good/289-2.png,screw,good,good,test
